title,category,date,longitude,latitude,year,month
Wildfire in Russian Federation 1021760,Wildfires,2024-08-24 19:00:00+00:00,37.94994128602011,45.71999990633147,2024,8
Wildfire in Brazil 1021775,Wildfires,2024-08-24 19:00:00+00:00,-50.666339070785305,-12.943721233570374,2024,8
Wildfire in Brazil 1021769,Wildfires,2024-08-24 19:00:00+00:00,-55.34144325972393,-13.422005052682758,2024,8
Wildfire in Bolivia 1021770,Wildfires,2024-08-24 19:00:00+00:00,-65.44938542956007,-11.935732378531222,2024,8
Wildfire in Bolivia 1021771,Wildfires,2024-08-24 19:00:00+00:00,-66.5286612413138,-12.486551602213128,2024,8
Wildfire in Bolivia 1021802,Wildfires,2024-08-24 19:00:00+00:00,-65.38391165346754,-12.011802334820858,2024,8
Wildfire in Brazil 1021803,Wildfires,2024-08-24 19:00:00+00:00,-47.38047536160841,-11.420783696806803,2024,8
Wildfire in Gabon 1021787,Wildfires,2024-08-24 19:00:00+00:00,13.944539172914032,-2.1258681026553234,2024,8
Wildfire in Bolivia 1021793,Wildfires,2024-08-24 19:00:00+00:00,-66.0464624223979,-12.924118912657576,2024,8
Wildfire in Brazil 1021794,Wildfires,2024-08-24 19:00:00+00:00,-44.688464930272815,-8.3119436694506,2024,8
Wildfire in Brazil 1021795,Wildfires,2024-08-24 19:00:00+00:00,-46.16299682636974,-9.675304801287021,2024,8
Wildfire in Brazil 1021830,Wildfires,2024-08-24 19:00:00+00:00,-61.78321317932686,-8.713129305888147,2024,8
Wildfire in The Democratic Republic of Congo 1021812,Wildfires,2024-08-24 19:00:00+00:00,25.257233222782865,-8.93243849016887,2024,8
Wildfire in United States 1021806,Wildfires,2024-08-24 19:00:00+00:00,-115.17164101808618,44.295438996807924,2024,8
Wildfire in Zambia 1021837,Wildfires,2024-08-24 19:00:00+00:00,29.400860317600245,-10.932211507987535,2024,8
Wildfire in Brazil 1021835,Wildfires,2024-08-24 19:00:00+00:00,-62.938833798585044,-6.942784300841649,2024,8
Wildfire in Australia 1021836,Wildfires,2024-08-24 19:00:00+00:00,133.61196269930406,-19.3804508498757,2024,8
Wildfire in Bolivia 1021856,Wildfires,2024-08-24 19:00:00+00:00,-61.61578624204961,-16.403905959744257,2024,8
Wildfire in Brazil 1021846,Wildfires,2024-08-24 19:00:00+00:00,-57.54811271717188,-20.92167769742116,2024,8
Wildfire in Brazil 1021847,Wildfires,2024-08-24 19:00:00+00:00,-50.59547072934328,-11.408068672034783,2024,8
"Boulter Wildfire, Tooele, Utah",Wildfires,2024-08-24 15:47:00+00:00,-112.275462,39.994523,2024,8
Wildfire in United States 1021699,Wildfires,2024-08-23 19:00:00+00:00,-106.36354236645532,45.38328920895123,2024,8
Wildfire in Australia 1021734,Wildfires,2024-08-23 19:00:00+00:00,150.8099744643265,-27.969703896510985,2024,8
Wildfire in Brazil 1021724,Wildfires,2024-08-23 19:00:00+00:00,-47.51017879935444,-21.04134086500815,2024,8
Wildfire in Brazil 1021748,Wildfires,2024-08-23 19:00:00+00:00,-47.13571196191928,-12.435845720314292,2024,8
Wildfire in Brazil 1021749,Wildfires,2024-08-23 19:00:00+00:00,-58.44538055044593,-14.0374111459045,2024,8
Wildfire in Ethiopia 1021739,Wildfires,2024-08-23 19:00:00+00:00,37.358792047399376,4.2417702414591805,2024,8
Wildfire in Australia 1021757,Wildfires,2024-08-23 19:00:00+00:00,126.34047170748033,-16.667961153426358,2024,8
Wildfire in Tanzania 1021764,Wildfires,2024-08-23 19:00:00+00:00,35.243197074525625,-2.2369500604904564,2024,8
Wildfire in Brazil 1021772,Wildfires,2024-08-23 19:00:00+00:00,-50.38290303992895,-10.924076092431227,2024,8
Wildfire in Brazil 1021773,Wildfires,2024-08-23 19:00:00+00:00,-53.808647963300345,-14.28240604616933,2024,8
Wildfire in Brazil 1021776,Wildfires,2024-08-23 19:00:00+00:00,-47.43785828517075,-8.692718800453806,2024,8
Wildfire in Brazil 1021777,Wildfires,2024-08-23 19:00:00+00:00,-50.59977501222929,-12.946944955566096,2024,8
Wildfire in Brazil 1021778,Wildfires,2024-08-23 19:00:00+00:00,-57.96099560297004,-11.51453460449965,2024,8
Wildfire in Brazil 1021796,Wildfires,2024-08-23 19:00:00+00:00,-49.890454669065974,-7.8561043678686415,2024,8
Wildfire in Brazil 1021788,Wildfires,2024-08-23 19:00:00+00:00,-50.58032141375263,-11.662777069878596,2024,8
Wildfire in Brazil 1021804,Wildfires,2024-08-23 19:00:00+00:00,-45.91549460227283,-8.949215463031129,2024,8
Wildfire in The Democratic Republic of Congo 1021789,Wildfires,2024-08-23 19:00:00+00:00,22.369408352675833,-3.18974148132697,2024,8
Wildfire in Angola 1021813,Wildfires,2024-08-23 19:00:00+00:00,18.77389734280564,-16.838567590500098,2024,8
Wildfire in Ecuador 1021831,Wildfires,2024-08-23 19:00:00+00:00,-79.36349199928159,-4.369262884353557,2024,8
Wildfire in Brazil 1021821,Wildfires,2024-08-23 19:00:00+00:00,-54.02666696970719,-13.947347041835094,2024,8
Wildfire in Brazil 1021838,Wildfires,2024-08-23 19:00:00+00:00,-60.99227850665525,-9.086992185227224,2024,8
Wildfire in Angola 1021839,Wildfires,2024-08-23 19:00:00+00:00,18.810491388920735,-10.323148077908378,2024,8
Wildfire in Angola 1021840,Wildfires,2024-08-23 19:00:00+00:00,20.17584251751213,-16.476849645262085,2024,8
"Sharrott Creek Wildfire, Ravalli, Montana",Wildfires,2024-08-23 18:02:00+00:00,-114.18433,46.508701,2024,8
"Big Hollow Wildfire, Beaverhead, Montana",Wildfires,2024-08-23 17:29:00+00:00,-113.352767,45.0139,2024,8
"Cross L Complex Wildfire, Union, New Mexico",Wildfires,2024-08-23 10:48:00+00:00,-103.690096,36.949423,2024,8
"Duncan Wildfire, Union, New Mexico",Wildfires,2024-08-22 21:48:00+00:00,-103.7353,36.9375,2024,8
Wildfire in United States 1021654,Wildfires,2024-08-22 19:00:00+00:00,-106.32554029425816,45.12679610867509,2024,8
Wildfire in Brazil 1021700,Wildfires,2024-08-22 19:00:00+00:00,-49.329426713132115,-21.17610546045532,2024,8
Wildfire in Bolivia 1021701,Wildfires,2024-08-22 19:00:00+00:00,-66.76547623636742,-12.762815414157329,2024,8
Wildfire in Bolivia 1021702,Wildfires,2024-08-22 19:00:00+00:00,-65.5033251806259,-12.517446569923777,2024,8
Wildfire in Australia 1021703,Wildfires,2024-08-22 19:00:00+00:00,146.9654956965088,-24.68250635250668,2024,8
Wildfire in Brazil 1021704,Wildfires,2024-08-22 19:00:00+00:00,-47.36415038425757,-21.368832144922404,2024,8
Wildfire in Angola 1021664,Wildfires,2024-08-22 19:00:00+00:00,20.644156093147107,-12.166429157928256,2024,8
Wildfire in Angola 1021665,Wildfires,2024-08-22 19:00:00+00:00,13.97671094396715,-15.945295119152892,2024,8
Wildfire in Brazil 1021682,Wildfires,2024-08-22 19:00:00+00:00,-53.11052931992168,-18.408537279361937,2024,8
Wildfire in Brazil 1021683,Wildfires,2024-08-22 19:00:00+00:00,-48.039234034753875,-19.92411727347699,2024,8
Wildfire in Brazil 1021684,Wildfires,2024-08-22 19:00:00+00:00,-51.208864955970874,-20.79091240801943,2024,8
Wildfire in Brazil 1021685,Wildfires,2024-08-22 19:00:00+00:00,-52.46168458719419,-19.74963901800284,2024,8
Wildfire in Brazil 1021686,Wildfires,2024-08-22 19:00:00+00:00,-47.90180778274633,-21.340945887999304,2024,8
Wildfire in Brazil 1021687,Wildfires,2024-08-22 19:00:00+00:00,-52.48748446570702,-18.46472366651044,2024,8
Wildfire in Brazil 1021727,Wildfires,2024-08-22 19:00:00+00:00,-48.20141677956445,-21.198830473811565,2024,8
Wildfire in Brazil 1021728,Wildfires,2024-08-22 19:00:00+00:00,-48.579284009718464,-19.820112938482186,2024,8
Wildfire in Australia 1021725,Wildfires,2024-08-22 19:00:00+00:00,131.36250747645883,-12.967749889867472,2024,8
Wildfire in Brazil 1021726,Wildfires,2024-08-22 19:00:00+00:00,-46.4083730301432,-9.889682416547469,2024,8
Wildfire in Brazil 1021758,Wildfires,2024-08-22 19:00:00+00:00,-51.03504111230261,-11.905981100738163,2024,8
Wildfire in Angola 1021740,Wildfires,2024-08-22 19:00:00+00:00,16.18511006610515,-15.72493316265466,2024,8
Wildfire in Brazil 1021750,Wildfires,2024-08-22 19:00:00+00:00,-58.05861131184149,-13.69068575649545,2024,8
Wildfire in Zambia 1021756,Wildfires,2024-08-22 19:00:00+00:00,29.94820562211501,-12.394560302738972,2024,8
Wildfire in Serbia 1021761,Wildfires,2024-08-22 19:00:00+00:00,22.76107297164187,43.13913385149159,2024,8
Wildfire in Angola 1021766,Wildfires,2024-08-22 19:00:00+00:00,18.722408345622668,-16.947072731507646,2024,8
Wildfire in Tanzania 1021762,Wildfires,2024-08-22 19:00:00+00:00,35.238619655932155,-2.3520976327507075,2024,8
Wildfire in The Democratic Republic of Congo 1021765,Wildfires,2024-08-22 19:00:00+00:00,23.901944111599914,-8.650750234642093,2024,8
Wildfire in Zambia 1021790,Wildfires,2024-08-22 19:00:00+00:00,29.315365054479205,-10.013014896660673,2024,8
Wildfire in The Democratic Republic of Congo 1021780,Wildfires,2024-08-22 19:00:00+00:00,30.055976212026263,-8.250260715361128,2024,8
Wildfire in Brazil 1021797,Wildfires,2024-08-22 19:00:00+00:00,-41.95136319168271,-13.465387922496475,2024,8
Wildfire in Brazil 1021798,Wildfires,2024-08-22 19:00:00+00:00,-45.544170556069126,-10.639844496721711,2024,8
Wildfire in Brazil 1021799,Wildfires,2024-08-22 19:00:00+00:00,-52.81518669738946,-15.174868777532382,2024,8
Wildfire in The Democratic Republic of Congo 1021814,Wildfires,2024-08-22 19:00:00+00:00,28.860593099881083,-5.345616354922998,2024,8
"Chalky Point Wildfire, Rosebud, Montana",Wildfires,2024-08-22 17:49:00+00:00,-106.9085,45.721,2024,8
"RANGE 77 Wildfire, Nye, Nevada",Wildfires,2024-08-22 17:32:00+00:00,-116.52825,37.24875,2024,8
"Island Wildfire, Union, New Mexico",Wildfires,2024-08-22 15:07:00+00:00,-103.644364,36.948628,2024,8
"Remington Wildfire, Sheridan, Wyoming",Wildfires,2024-08-22 10:49:00+00:00,-106.07122,44.94164,2024,8
"Sage Creek Wildfire, Pennington, South Dakota",Wildfires,2024-08-22 06:49:00+00:00,-102.355533,43.893833,2024,8
"Flat Rock Wildfire, Campbell, Wyoming",Wildfires,2024-08-21 20:15:00+00:00,-105.579417,44.35377,2024,8
"Constitution Wildfire, Campbell, Wyoming",Wildfires,2024-08-21 19:47:00+00:00,-105.486581,44.535534,2024,8
"Barber Wildfire, Converse, Wyoming",Wildfires,2024-08-21 19:17:00+00:00,-105.686572,42.764619,2024,8
Wildfire in Brazil 1021655,Wildfires,2024-08-21 19:00:00+00:00,-53.95031994977418,-23.532927711672336,2024,8
Wildfire in United States 1021620,Wildfires,2024-08-21 19:00:00+00:00,-106.35384764632053,43.88414562937104,2024,8
Wildfire in Brazil 1021642,Wildfires,2024-08-21 19:00:00+00:00,-54.8128023253135,-16.783288518511462,2024,8
Wildfire in Brazil 1021643,Wildfires,2024-08-21 19:00:00+00:00,-49.77743371121439,-20.191993380758074,2024,8
Wildfire in United States 1021644,Wildfires,2024-08-21 19:00:00+00:00,-105.79319553703952,44.305973648141084,2024,8
Wildfire in United States 1021688,Wildfires,2024-08-21 19:00:00+00:00,-105.43208721288838,44.59195736584834,2024,8
Wildfire in Tanzania 1021666,Wildfires,2024-08-21 19:00:00+00:00,30.89192209592488,-4.576458024809652,2024,8
Wildfire in The Democratic Republic of Congo 1021668,Wildfires,2024-08-21 19:00:00+00:00,20.108078001829256,-4.33735251824961,2024,8
Wildfire in The Democratic Republic of Congo 1021669,Wildfires,2024-08-21 19:00:00+00:00,24.799083859243193,-9.784342849638136,2024,8
Wildfire in Brazil 1021689,Wildfires,2024-08-21 19:00:00+00:00,-50.9079372046329,-21.572529211918305,2024,8
Wildfire in Brazil 1021690,Wildfires,2024-08-21 19:00:00+00:00,-50.26094108973616,-20.91605856218311,2024,8
Wildfire in Brazil 1021691,Wildfires,2024-08-21 19:00:00+00:00,-48.38665806121205,-22.068923226017066,2024,8
Wildfire in Australia 1021667,Wildfires,2024-08-21 19:00:00+00:00,140.27923798535494,-20.920902793631758,2024,8
Wildfire in Brazil 1021705,Wildfires,2024-08-21 19:00:00+00:00,-50.23160654908494,-9.012569462057188,2024,8
Wildfire in Brazil 1021706,Wildfires,2024-08-21 19:00:00+00:00,-48.629970516051884,-22.642406175189464,2024,8
Wildfire in Brazil 1021729,Wildfires,2024-08-21 19:00:00+00:00,-59.24370847304098,-7.033419685035903,2024,8
Wildfire in Brazil 1021730,Wildfires,2024-08-21 19:00:00+00:00,-48.97532153757241,-20.663692998667585,2024,8
Wildfire in The Democratic Republic of Congo 1021732,Wildfires,2024-08-21 19:00:00+00:00,18.898490997284842,-3.900461154028898,2024,8
Wildfire in Angola 1021712,Wildfires,2024-08-21 19:00:00+00:00,19.664987764918394,-16.917116971552993,2024,8
Wildfire in Brazil 1021751,Wildfires,2024-08-21 19:00:00+00:00,-54.563319509546474,-8.683204270094235,2024,8
Wildfire in Brazil 1021752,Wildfires,2024-08-21 19:00:00+00:00,-50.37430263849536,-11.530247586710122,2024,8
Wildfire in Australia 1021753,Wildfires,2024-08-21 19:00:00+00:00,131.07881880102858,-25.049690755457497,2024,8
Wildfire in Tanzania 1021742,Wildfires,2024-08-21 19:00:00+00:00,35.163080971270126,-2.1651984446666175,2024,8
Wildfire in Angola 1021741,Wildfires,2024-08-21 19:00:00+00:00,19.970547313097665,-16.578382689587336,2024,8
Wildfire in The Democratic Republic of Congo 1021767,Wildfires,2024-08-21 19:00:00+00:00,18.877416183171018,-3.8008538124758298,2024,8
Wildfire in Australia 1021779,Wildfires,2024-08-21 19:00:00+00:00,131.15869726801546,-12.327285002073015,2024,8
Wildfire in The Democratic Republic of Congo 1021768,Wildfires,2024-08-21 19:00:00+00:00,29.640662809226637,-12.863304295884742,2024,8
Wildfire in Zambia 1021781,Wildfires,2024-08-21 19:00:00+00:00,29.004662017184717,-10.615094926147583,2024,8
"Barber Draw Wildfire, Big Horn, Montana",Wildfires,2024-08-21 17:38:00+00:00,-106.8595,45.222667,2024,8
"Iron Peak Wildfire, Iron, Utah",Wildfires,2024-08-21 16:28:00+00:00,-112.67905,37.913367,2024,8
"House Draw Wildfire, Johnson, Wyoming",Wildfires,2024-08-21 13:34:00+00:00,-106.520417,44.13025,2024,8
"Fishtail Wildfire, Stillwater, Montana",Wildfires,2024-08-20 20:56:00+00:00,-109.508333,45.436167,2024,8
Wildfire in United States 1021615,Wildfires,2024-08-20 19:00:00+00:00,-106.48870063446306,44.20169564117975,2024,8
"Wildfire in Angola, The Democratic Republic of Congo 1021591",Wildfires,2024-08-20 19:00:00+00:00,16.956229117060637,-6.976957443897595,2024,8
Wildfire in Angola 1021624,Wildfires,2024-08-20 19:00:00+00:00,14.920883386800767,-15.470510517088837,2024,8
Wildfire in Zambia 1021625,Wildfires,2024-08-20 19:00:00+00:00,31.775359181912304,-12.404883385523194,2024,8
Wildfire in Brazil 1021645,Wildfires,2024-08-20 19:00:00+00:00,-51.916760213025505,-14.28362606902023,2024,8
Wildfire in Brazil 1021646,Wildfires,2024-08-20 19:00:00+00:00,-57.30996623176232,-16.004312379589074,2024,8
Wildfire in Brazil 1021647,Wildfires,2024-08-20 19:00:00+00:00,-48.12884640806705,-21.049834198417965,2024,8
Wildfire in Angola 1021622,Wildfires,2024-08-20 19:00:00+00:00,14.76022432566163,-15.255913653788097,2024,8
Wildfire in Brazil 1021623,Wildfires,2024-08-20 19:00:00+00:00,-54.004496762885104,-16.93758321798431,2024,8
Wildfire in Brazil 1021656,Wildfires,2024-08-20 19:00:00+00:00,-57.48896539134393,-14.712266292759116,2024,8
Wildfire in Brazil 1021657,Wildfires,2024-08-20 19:00:00+00:00,-56.02915766955802,-16.013109477925795,2024,8
Wildfire in Brazil 1021658,Wildfires,2024-08-20 19:00:00+00:00,-55.95541054812588,-15.463698267312292,2024,8
Wildfire in Brazil 1021659,Wildfires,2024-08-20 19:00:00+00:00,-56.80113910579869,-14.807599795097298,2024,8
Wildfire in Bolivia 1021707,Wildfires,2024-08-20 19:00:00+00:00,-66.84953743864,-12.463511425963356,2024,8
Wildfire in Brazil 1021708,Wildfires,2024-08-20 19:00:00+00:00,-51.45700249448314,-13.52814382142694,2024,8
Wildfire in Australia 1021709,Wildfires,2024-08-20 19:00:00+00:00,131.33392498646944,-12.892129362839908,2024,8
Wildfire in Brazil 1021710,Wildfires,2024-08-20 19:00:00+00:00,-57.69966034611795,-14.772108668824071,2024,8
Wildfire in Brazil 1021698,Wildfires,2024-08-20 19:00:00+00:00,-57.157158768566134,-10.927819999077023,2024,8
Wildfire in Angola 1021670,Wildfires,2024-08-20 19:00:00+00:00,14.332492455469135,-15.621449776242946,2024,8
Wildfire in Brazil 1021692,Wildfires,2024-08-20 19:00:00+00:00,-49.82492141475308,-20.72658705161809,2024,8
Wildfire in Brazil 1021735,Wildfires,2024-08-20 19:00:00+00:00,-47.549410798861025,-20.144113880184925,2024,8
Wildfire in Brazil 1021736,Wildfires,2024-08-20 19:00:00+00:00,-51.431333796352405,-9.765325594784578,2024,8
Wildfire in Bolivia 1021733,Wildfires,2024-08-20 19:00:00+00:00,-65.16829078607272,-11.839445463679397,2024,8
Wildfire in Angola 1021716,Wildfires,2024-08-20 19:00:00+00:00,18.863684668721312,-16.016297782596002,2024,8
Wildfire in The Democratic Republic of Congo 1021713,Wildfires,2024-08-20 19:00:00+00:00,30.503600465476545,-8.099896592430511,2024,8
Wildfire in Angola 1021714,Wildfires,2024-08-20 19:00:00+00:00,21.77297517079927,-10.087520422989513,2024,8
Wildfire in Angola 1021715,Wildfires,2024-08-20 19:00:00+00:00,19.6639915535126,-9.759734204395748,2024,8
Wildfire in Angola 1021717,Wildfires,2024-08-20 19:00:00+00:00,18.702593017102064,-10.694056469768075,2024,8
Wildfire in Brazil 1021731,Wildfires,2024-08-20 19:00:00+00:00,-47.10130632302239,-9.779803531858407,2024,8
Wildfire in Brazil 1021759,Wildfires,2024-08-20 19:00:00+00:00,-51.287599424537014,-13.410230836904564,2024,8
Wildfire in Brazil 1021754,Wildfires,2024-08-20 19:00:00+00:00,-55.212837624106456,-8.319444121254957,2024,8
Wildfire in Bolivia 1021755,Wildfires,2024-08-20 19:00:00+00:00,-65.3952289469378,-12.145173986002597,2024,8
Wildfire in The Democratic Republic of Congo 1021743,Wildfires,2024-08-20 19:00:00+00:00,18.723993911720676,-4.19934970499745,2024,8
"STAYMAN Wildfire, Chelan, Washington",Wildfires,2024-08-20 18:04:00+00:00,-120.082726,47.767003,2024,8
Wildfire in The Democratic Republic of Congo 1021554,Wildfires,2024-08-19 19:00:00+00:00,25.845081512135724,-8.329870183307753,2024,8
Wildfire in Angola 1021580,Wildfires,2024-08-19 19:00:00+00:00,14.657386544007505,-15.127764918809582,2024,8
Wildfire in Australia 1021618,Wildfires,2024-08-19 19:00:00+00:00,142.53297824423805,-12.583121338392644,2024,8
Wildfire in South Africa 1021616,Wildfires,2024-08-19 19:00:00+00:00,30.477957325033977,-27.73102468462881,2024,8
Wildfire in Angola 1021592,Wildfires,2024-08-19 19:00:00+00:00,22.037275354295293,-10.061661635504246,2024,8
Wildfire in Botswana 1021593,Wildfires,2024-08-19 19:00:00+00:00,23.414847020884352,-24.54580712808987,2024,8
Wildfire in Bolivia 1021610,Wildfires,2024-08-19 19:00:00+00:00,-64.41174632975243,-13.357172842021132,2024,8
Wildfire in Zambia 1021626,Wildfires,2024-08-19 19:00:00+00:00,29.682512801227492,-9.70451691132265,2024,8
Wildfire in Angola 1021628,Wildfires,2024-08-19 19:00:00+00:00,20.1326531935251,-9.204004871492128,2024,8
Wildfire in Angola 1021629,Wildfires,2024-08-19 19:00:00+00:00,20.041163887108056,-10.610290122483022,2024,8
Wildfire in Bolivia 1021660,Wildfires,2024-08-19 19:00:00+00:00,-64.98459601380725,-14.033253440919461,2024,8
Wildfire in Brazil 1021661,Wildfires,2024-08-19 19:00:00+00:00,-55.64837733151166,-19.863464979942442,2024,8
Wildfire in Brazil 1021627,Wildfires,2024-08-19 19:00:00+00:00,-52.66711350810797,-14.936032209948008,2024,8
Wildfire in Angola 1021630,Wildfires,2024-08-19 19:00:00+00:00,14.882897184007327,-15.564524552369756,2024,8
Wildfire in Brazil 1021648,Wildfires,2024-08-19 19:00:00+00:00,-48.11939281620569,-15.108998139732815,2024,8
Wildfire in Brazil 1021649,Wildfires,2024-08-19 19:00:00+00:00,-59.335820496874774,-14.616053198679406,2024,8
Wildfire in Brazil 1021650,Wildfires,2024-08-19 19:00:00+00:00,-49.20366202416719,-20.5538931827197,2024,8
Wildfire in Angola 1021672,Wildfires,2024-08-19 19:00:00+00:00,18.649071134214388,-10.641506555875718,2024,8
Wildfire in The Democratic Republic of Congo 1021673,Wildfires,2024-08-19 19:00:00+00:00,19.2750946668118,-4.037460655661818,2024,8
Wildfire in Bolivia 1021693,Wildfires,2024-08-19 19:00:00+00:00,-64.96555668580292,-14.228232041831115,2024,8
Wildfire in Canada 1021694,Wildfires,2024-08-19 19:00:00+00:00,-78.86617447568368,50.67464544811803,2024,8
Wildfire in Brazil 1021697,Wildfires,2024-08-19 19:00:00+00:00,-52.98930911842247,-14.381029336378543,2024,8
Wildfire in Brazil 1021695,Wildfires,2024-08-19 19:00:00+00:00,-49.71687943214779,-20.20503734589964,2024,8
Wildfire in Namibia 1021671,Wildfires,2024-08-19 19:00:00+00:00,18.578400317294534,-18.0609421049431,2024,8
Wildfire in The Democratic Republic of Congo 1021674,Wildfires,2024-08-19 19:00:00+00:00,17.121123469558114,-6.005563101948217,2024,8
Wildfire in The Democratic Republic of Congo 1021675,Wildfires,2024-08-19 19:00:00+00:00,19.829640459883656,-4.196085673202985,2024,8
Wildfire in Brazil 1021711,Wildfires,2024-08-19 19:00:00+00:00,-48.14231331760534,-21.423910290270108,2024,8
Wildfire in The Democratic Republic of Congo 1021718,Wildfires,2024-08-19 19:00:00+00:00,18.78555632279444,-4.009585428693314,2024,8
Wildfire in Zambia 1021719,Wildfires,2024-08-19 19:00:00+00:00,30.26607218511995,-12.214016851547129,2024,8
Wildfire in Bolivia 1021737,Wildfires,2024-08-19 19:00:00+00:00,-65.51539872396867,-12.488074451613599,2024,8
Wildfire in Zambia 1021738,Wildfires,2024-08-19 19:00:00+00:00,29.728793432770154,-10.413314868681711,2024,8
Wildfire in The Democratic Republic of Congo 1021744,Wildfires,2024-08-19 19:00:00+00:00,24.678067717671162,-9.864169819329906,2024,8
Wildfire in The Democratic Republic of Congo 1021745,Wildfires,2024-08-19 19:00:00+00:00,20.15059117662694,-4.364547314340713,2024,8
"Hobson Wildfire, White Pine, Nevada",Wildfires,2024-08-18 19:13:00+00:00,-115.401167,39.9185,2024,8
Wildfire in Angola 1021547,Wildfires,2024-08-18 19:00:00+00:00,17.355482116748153,-8.568953569566064,2024,8
Wildfire in Canada 1021524,Wildfires,2024-08-18 19:00:00+00:00,-126.56174461956873,53.626137796842706,2024,8
Wildfire in Angola 1021526,Wildfires,2024-08-18 19:00:00+00:00,14.7708437105317,-15.009868488705429,2024,8
Wildfire in The Democratic Republic of Congo 1021581,Wildfires,2024-08-18 19:00:00+00:00,24.67089417011879,-9.64316045797106,2024,8
Wildfire in Angola 1021559,Wildfires,2024-08-18 19:00:00+00:00,20.59502346565309,-16.655632985462372,2024,8
Wildfire in Zambia 1021595,Wildfires,2024-08-18 19:00:00+00:00,30.45913150785769,-9.117519965059085,2024,8
Wildfire in The Democratic Republic of Congo 1021598,Wildfires,2024-08-18 19:00:00+00:00,21.95107220763888,-6.192132415165204,2024,8
Wildfire in The Democratic Republic of Congo 1021600,Wildfires,2024-08-18 19:00:00+00:00,25.91990593602531,-5.141597666271899,2024,8
Wildfire in Brazil 1021611,Wildfires,2024-08-18 19:00:00+00:00,-50.700576035534205,-10.795904048884776,2024,8
Wildfire in The Democratic Republic of Congo 1021594,Wildfires,2024-08-18 19:00:00+00:00,17.192222881034148,-6.012508980835808,2024,8
Wildfire in Brazil 1021596,Wildfires,2024-08-18 19:00:00+00:00,-57.93424395891409,-10.343888428659419,2024,8
Wildfire in Angola 1021597,Wildfires,2024-08-18 19:00:00+00:00,16.573502698495982,-15.613476702912346,2024,8
Wildfire in The Democratic Republic of Congo 1021599,Wildfires,2024-08-18 19:00:00+00:00,24.67159106082838,-9.481279968209146,2024,8
Wildfire in Brazil 1021619,Wildfires,2024-08-18 19:00:00+00:00,-65.16716972261526,-9.619924007931694,2024,8
Wildfire in Angola 1021631,Wildfires,2024-08-18 19:00:00+00:00,21.299484169354685,-10.745051849943426,2024,8
Wildfire in Zambia 1021632,Wildfires,2024-08-18 19:00:00+00:00,29.77784464694272,-9.855140912109597,2024,8
Wildfire in Brazil 1021651,Wildfires,2024-08-18 19:00:00+00:00,-50.33884958207477,-12.028550995637406,2024,8
Wildfire in Namibia 1021676,Wildfires,2024-08-18 19:00:00+00:00,20.120853184126148,-19.024780618572063,2024,8
Wildfire in The Democratic Republic of Congo 1021677,Wildfires,2024-08-18 19:00:00+00:00,24.461610632037544,-9.034062121040153,2024,8
Wildfire in Namibia 1021678,Wildfires,2024-08-18 19:00:00+00:00,20.20266686979774,-19.03229833393915,2024,8
Wildfire in Brazil 1021696,Wildfires,2024-08-18 19:00:00+00:00,-57.459901964106486,-16.243005095427407,2024,8
Wildfire in The Democratic Republic of Congo 1021720,Wildfires,2024-08-18 19:00:00+00:00,19.42889615068854,-3.4346897658349897,2024,8
Wildfire in Angola 1021721,Wildfires,2024-08-18 19:00:00+00:00,20.720185242022787,-11.274087349571033,2024,8
Wildfire in Angola 1021722,Wildfires,2024-08-18 19:00:00+00:00,14.960244276921532,-11.473318792546852,2024,8
Wildfire in The Democratic Republic of Congo 1021723,Wildfires,2024-08-18 19:00:00+00:00,19.910963202255846,-4.111202525302862,2024,8
"0675 OCHOCO Wildfire, Jefferson, Oregon",Wildfires,2024-08-18 16:56:00+00:00,-121.127004,44.502607,2024,8
"0672 RV N. GILLIAM CNTY ASSIST Wildfire, Gilliam, Oregon",Wildfires,2024-08-18 00:39:00+00:00,-120.176422,45.744671,2024,8
"Salt Fork Fire Wildfire, Greer, Oklahoma",Wildfires,2024-08-17 19:34:00+00:00,-99.6672222,34.8513889,2024,8
Wildfire in South Africa 1021431,Wildfires,2024-08-17 19:00:00+00:00,26.910863713178912,-29.349915008216968,2024,8
Wildfire in Angola 1021452,Wildfires,2024-08-17 19:00:00+00:00,21.4414821013812,-8.848977456204153,2024,8
Wildfire in Australia 1021457,Wildfires,2024-08-17 19:00:00+00:00,136.69560469798662,-16.034501116526293,2024,8
Wildfire in South Africa 1021528,Wildfires,2024-08-17 19:00:00+00:00,31.333533614272422,-25.176506265036384,2024,8
Wildfire in The Democratic Republic of Congo 1021527,Wildfires,2024-08-17 19:00:00+00:00,25.62418975332685,-7.799766425692636,2024,8
Wildfire in South Africa 1021561,Wildfires,2024-08-17 19:00:00+00:00,26.831322073280894,-32.31492771815524,2024,8
Wildfire in South Africa 1021560,Wildfires,2024-08-17 19:00:00+00:00,26.88935649957571,-31.82760517769422,2024,8
Wildfire in Bolivia 1021576,Wildfires,2024-08-17 19:00:00+00:00,-67.74382354041,-13.027538407940568,2024,8
Wildfire in Australia 1021577,Wildfires,2024-08-17 19:00:00+00:00,130.28405070932382,-15.628496477849184,2024,8
Wildfire in Brazil 1021584,Wildfires,2024-08-17 19:00:00+00:00,-52.021872043619034,-8.339323297309734,2024,8
Wildfire in Russian Federation 1021585,Wildfires,2024-08-17 19:00:00+00:00,120.23787619540342,54.03368022512155,2024,8
